datetime,delhi_temp,delhi_humidity,delhi_windspeed,delhi_cloudcover,mumbai_temp,mumbai_humidity,mumbai_windspeed,mumbai_cloudcover,kolkata_temp,kolkata_humidity,kolkata_windspeed,kolkata_cloudcover,chennai_temp,chennai_humidity,chennai_windspeed,chennai_cloudcover,guwahati_temp,guwahati_humidity,guwahati_windspeed,guwahati_cloudcover,delhi_precip,mumbai_precip,kolkata_precip,chennai_precip,guwahati_precip
2019-02-08,12.667708333333332,70.49479166666667,9.150520833333333,24.859375,19.465625,62.791666666666664,13.791666666666666,7.791666666666667,23.772916666666664,62.713541666666664,6.281770833333333,48.125,26.529687499999998,78.265625,12.06875,31.96875,20.427604166666665,67.19791666666667,5.4281250000000005,92.95833333333333,0.0,0.0,0.0,0.0,5.6
2019-02-09,12.501041666666666,68.30208333333333,12.861979166666666,0.3229166666666667,20.316666666666666,46.510416666666664,12.691145833333332,0.0,22.409895833333334,64.67708333333333,8.838541666666666,47.015625,26.461979166666666,80.69270833333333,9.186979166666667,35.078125,18.367708333333333,81.65625,5.671875,79.15625,0.0,0.0,2.8,1.2,52.8
2019-02-10,12.483333333333334,71.98958333333333,7.424479166666667,76.33854166666667,20.753125,45.6875,8.965104166666666,0.0,20.1359375,56.526041666666664,9.915625,4.734375,26.37291666666667,80.24479166666667,10.505729166666667,34.520833333333336,17.525520833333335,75.16145833333333,5.6031249999999995,9.729166666666666,2.0,0.0,0.0,4.4,0.0
2019-02-11,13.226041666666667,73.04166666666667,6.4765625,69.36979166666667,23.217708333333334,53.526041666666664,8.463541666666666,0.0,18.955729166666668,59.520833333333336,9.2046875,0.0,26.627604166666668,73.296875,14.551562500000001,46.536458333333336,17.676041666666666,75.30208333333333,6.0375000000000005,32.166666666666664,0.0,0.0,0.0,3.2,0.0
2019-02-12,15.2171875,74.765625,5.265625,79.46354166666667,25.556250000000002,48.583333333333336,8.400520833333333,7.927083333333333,19.986458333333335,60.526041666666664,8.221354166666666,7.791666666666667,26.30260416666667,71.16145833333333,14.507291666666667,39.338541666666664,18.919270833333332,69.79166666666667,5.789583333333333,15.859375,0.0,0.0,0.0,0.0,0.0
2019-02-13,16.567708333333332,73.05208333333333,6.943229166666666,72.35416666666667,24.907291666666666,57.380208333333336,12.853125,11.78125,21.4453125,57.84375,7.058854166666666,0.0,25.808854166666666,71.59895833333333,13.628124999999999,68.84895833333333,20.0546875,67.11979166666667,5.159895833333334,34.942708333333336,1.6,0.0,0.0,0.0,0.0
2019-02-14,16.281770833333333,83.15104166666667,14.863541666666665,76.59375,24.180208333333336,63.864583333333336,13.384895833333333,0.75,22.649479166666666,57.265625,5.971875,0.25,25.625,75.46354166666667,9.332291666666666,47.59375,20.438541666666666,68.6875,4.7406250000000005,66.09895833333333,16.150000000000002,0.0,0.0,0.0,0.0
2019-02-15,15.888020833333334,84.72395833333333,6.830729166666667,55.15625,23.069270833333334,70.1875,12.859895833333333,0.0,23.73229166666667,57.046875,6.78125,5.807291666666667,25.777604166666666,78.6875,8.458854166666667,12.692708333333334,20.998958333333334,67.19791666666667,4.89375,44.520833333333336,17.85,0.0,0.0,0.0,0.0
2019-02-16,14.357291666666667,84.66145833333333,8.271354166666667,60.015625,21.72083333333333,69.33333333333333,10.6796875,0.0,21.829687500000002,65.46875,8.633333333333333,55.447916666666664,26.548437500000002,78.66666666666667,12.843229166666667,22.869791666666668,18.425,81.31770833333333,6.5406249999999995,77.953125,0.4,0.0,4.3999999999999995,0.0,3.2
2019-02-17,14.591666666666667,79.1875,11.668229166666668,25.322916666666668,21.7578125,66.44791666666667,9.182291666666666,0.0,22.2859375,65.421875,8.707812500000001,23.864583333333332,27.183333333333334,79.66666666666667,11.316666666666668,24.442708333333332,17.840104166666666,76.96875,7.998958333333333,55.40625,0.0,0.0,4.8,4.0,2.0
2019-02-18,16.317708333333332,71.27083333333333,11.166666666666666,28.71875,22.572916666666668,67.39583333333333,10.284374999999999,0.0,21.736979166666668,53.625,6.213020833333334,11.213541666666666,27.503125,82.43229166666667,11.684895833333334,20.90625,17.546875,78.88020833333333,4.109375,50.666666666666664,0.4,0.0,0.0,0.8,5.6
2019-02-19,16.861979166666668,77.00520833333333,6.317708333333333,60.015625,23.165104166666666,66.50520833333333,11.5625,0.0,23.779687499999998,68.02083333333333,6.561979166666667,7.598958333333333,27.378645833333334,80.81770833333333,12.298958333333333,18.859375,17.740624999999998,79.65104166666667,6.4109375,44.973958333333336,0.0,0.0,0.0,2.4,0.4
2019-02-20,16.980729166666666,81.68229166666667,12.550520833333332,98.578125,23.582291666666666,76.77083333333333,7.747916666666666,0.20833333333333334,25.4109375,68.83333333333333,7.803645833333333,25.817708333333332,27.163541666666664,75.34375,10.416666666666666,17.411458333333332,17.480208333333334,79.88541666666667,9.143229166666666,57.651041666666664,10.4,0.0,0.0,0.0,2.6
2019-02-21,19.310937499999998,75.35416666666667,11.227083333333333,78.22916666666667,23.9265625,81.86979166666667,10.369791666666666,7.041666666666667,25.461458333333336,65.23958333333333,6.393229166666667,21.583333333333332,26.422395833333336,74.25520833333333,9.930208333333333,19.34375,18.509375000000002,78.921875,7.343229166666667,40.447916666666664,0.0,0.0,0.0,0.0,10.200000000000001
2019-02-22,17.853645833333335,71.52083333333333,15.183333333333335,27.583333333333332,25.123958333333334,70.16666666666667,13.611979166666666,1.125,26.52916666666667,68.09375,7.038541666666667,5.125,25.808854166666666,72.59895833333333,7.547916666666667,17.901041666666668,20.2578125,72.671875,4.6703125000000005,22.583333333333332,1.6,0.0,0.0,0.0,1.1999999999999997
2019-02-23,15.117708333333333,64.19791666666667,14.4609375,33.864583333333336,26.208333333333332,59.145833333333336,11.088020833333333,6.333333333333333,27.46666666666667,59.208333333333336,7.629166666666666,59.541666666666664,25.295312499999998,70.22395833333333,7.1046875,51.458333333333336,20.160416666666666,76.69791666666667,6.307291666666667,29.104166666666668,0.0,0.0,0.0,0.0,2.0
2019-02-24,15.365625,65.61979166666667,9.198958333333334,24.598958333333332,25.261458333333334,57.838541666666664,13.932812499999999,19.875,26.420312499999998,53.666666666666664,7.2703125,24.385416666666668,25.8640625,76.265625,7.816145833333334,9.21875,20.372916666666665,74.06770833333333,5.5531250000000005,22.479166666666668,0.8,0.0,0.0,0.0,0.0
2019-02-25,15.502083333333333,64.99479166666667,7.723958333333333,34.427083333333336,24.320833333333336,64.48958333333333,13.017708333333333,20.848958333333332,23.641145833333336,72.88541666666667,10.143749999999999,48.671875,26.063020833333336,76.5625,12.436458333333334,45.979166666666664,18.9296875,72.41666666666667,4.9671875000000005,61.640625,0.0,0.0,53.199999999999996,0.0,6.8
2019-02-26,15.575520833333334,67.80208333333333,11.492708333333333,64.60416666666667,24.436458333333334,70.66666666666667,12.473958333333334,55.765625,21.133854166666666,90.28125,11.261458333333332,75.77083333333333,27.08385416666667,76.61458333333333,16.655729166666667,72.78125,19.661458333333332,71.359375,6.5453125000000005,24.614583333333332,13.9,0.0,74.75,0.0,0.4
2019-02-27,13.458854166666667,78.75520833333333,7.4953125,39.552083333333336,22.968229166666664,77.77083333333333,9.417187499999999,59.723958333333336,22.353125000000002,82.68229166666667,12.497916666666667,76.69270833333333,27.577604166666664,76.28645833333333,16.916145833333335,40.104166666666664,19.1046875,76.81770833333333,4.365104166666667,53.802083333333336,42.1,0.0,78.0,1.6,11.25
2019-02-28,13.049999999999999,69.765625,9.535416666666666,3.375,23.642187500000002,65.33854166666667,11.894791666666668,22.536458333333332,21.239583333333332,81.39583333333333,9.026562499999999,51.9375,27.555729166666666,78.61979166666667,15.231770833333334,58.161458333333336,16.863020833333334,90.875,4.534895833333334,70.41145833333333,0.0,0.0,34.85,3.2,22.75
2019-03-01,13.958854166666667,65.78645833333333,9.436979166666667,15.645833333333334,23.25208333333333,61.213541666666664,8.928125,0.0,20.409895833333334,70.046875,8.380208333333334,0.4166666666666667,27.903125,75.6875,13.785416666666668,49.041666666666664,17.41302083333333,77.70833333333333,7.511458333333334,48.958333333333336,0.0,0.0,0.0,4.3999999999999995,1.2
2019-03-02,14.9859375,73.125,6.130729166666666,98.81770833333333,24.10625,74.375,7.895833333333333,18.848958333333332,19.902604166666666,68.01041666666667,7.7890625,0.041666666666666664,27.87291666666667,65.65104166666667,11.464062499999999,68.93229166666667,17.6828125,72.74479166666667,5.3531249999999995,8.979166666666666,27.35,0.0,0.0,0.0,0.0
2019-03-03,15.897395833333334,79.859375,8.75,44.885416666666664,23.871354166666666,82.52604166666667,8.234895833333333,23.026041666666668,21.302083333333332,71.49479166666667,5.2,7.380208333333333,27.39375,72.03645833333333,9.85,25.744791666666668,19.320833333333333,67.359375,6.365104166666666,27.338541666666668,16.25,0.0,0.0,2.0,0.0
2019-03-04,16.845833333333335,80.234375,7.908333333333334,14.791666666666666,23.716145833333332,84.15104166666667,9.108333333333333,27.875,22.964583333333334,85.77604166666667,7.138541666666666,58.015625,27.4921875,73.01041666666667,14.546875,51.557291666666664,19.663020833333334,72.46875,5.245833333333334,28.682291666666668,0.8,0.0,91.05,0.0,3.1999999999999997
2019-03-05,16.1171875,71.140625,10.421875,6.276041666666667,23.831770833333334,77.47395833333333,8.476041666666667,9.875,23.2296875,85.59895833333333,7.230729166666666,57.328125,28.33385416666667,76.41145833333333,19.154687499999998,43.677083333333336,19.26875,82.48958333333333,5.053645833333333,58.583333333333336,0.0,0.0,81.35,0.0,3.75
2019-03-06,16.716145833333332,63.369791666666664,10.745312499999999,3.3333333333333335,23.094270833333336,76.27604166666667,10.225520833333333,3.0833333333333335,23.603125000000002,81.98958333333333,6.527604166666666,41.989583333333336,28.741145833333334,78.390625,19.8484375,41.276041666666664,19.5828125,81.79166666666667,5.0625,61.223958333333336,0.0,0.0,0.0,0.0,11.850000000000001
2019-03-07,17.218229166666667,61.604166666666664,8.0625,16.666666666666668,23.22864583333333,75.28645833333333,11.376041666666666,0.5,22.7421875,72.44270833333333,8.75625,10.786458333333334,28.867708333333336,77.05208333333333,20.582291666666666,52.25,19.338541666666668,73.34895833333333,5.859895833333333,20.578125,0.0,0.0,0.0,0.0,0.0
2019-03-08,18.530729166666667,58.854166666666664,7.968229166666667,20.401041666666668,24.3875,69.125,13.157812499999999,4.244791666666667,22.592187499999998,63.822916666666664,6.3500000000000005,0.07291666666666667,28.515625,80.0,16.325520833333332,26.177083333333332,18.853645833333335,62.140625,6.557291666666667,11.958333333333334,0.0,0.0,0.0,0.0,0.0
2019-03-09,18.169791666666665,64.86458333333333,11.580208333333333,14.932291666666666,25.640625,62.036458333333336,12.810416666666667,3.7552083333333335,22.90833333333333,70.15104166666667,5.843229166666667,0.09375,28.028125,80.02604166666667,12.311458333333334,24.15625,19.259375000000002,59.296875,5.850520833333333,14.989583333333334,0.0,0.0,0.0,4.8,0.0
2019-03-10,17.711979166666666,53.796875,9.3125,0.0,25.22864583333333,65.46354166666667,10.368229166666667,0.0,25.032812500000002,82.21354166666667,13.879687500000001,26.208333333333332,28.066145833333334,77.875,15.163541666666667,15.432291666666666,19.688020833333333,66.83854166666667,7.941666666666666,7.692708333333333,0.0,0.0,1.2,0.8,0.0
2019-03-11,20.011979166666666,55.572916666666664,14.615104166666667,27.229166666666668,24.342708333333334,78.265625,13.491666666666667,4.432291666666667,25.94322916666667,84.07291666666667,5.150520833333333,35.416666666666664,27.71302083333333,75.77604166666667,13.328645833333333,21.583333333333332,20.178124999999998,76.41145833333333,6.322916666666667,20.927083333333332,6.8,0.0,1.6,0.0,0.0
2019-03-12,19.657812500000002,56.697916666666664,10.825520833333334,61.984375,24.224999999999998,78.45833333333333,10.533333333333333,10.291666666666666,26.558333333333334,80.42708333333333,7.6078125000000005,26.020833333333332,27.244791666666668,76.03645833333333,12.841145833333334,54.510416666666664,21.122916666666665,76.4375,6.665104166666667,8.598958333333334,0.0,0.0,0.0,0.0,0.0
2019-03-13,18.232812499999998,63.604166666666664,6.8703125,91.15625,24.038020833333334,75.09895833333333,11.003645833333332,4.692708333333333,27.53333333333333,81.11458333333333,6.836458333333333,11.359375,26.913020833333334,76.5,9.439583333333333,36.859375,22.2421875,75.00520833333333,7.268229166666667,18.286458333333332,0.0,0.0,0.0,0.0,0.0
2019-03-14,17.170833333333334,71.93229166666667,11.0859375,36.421875,24.2703125,68.44791666666667,14.339062499999999,0.9166666666666666,27.727083333333336,79.50520833333333,5.392708333333334,55.927083333333336,26.907812500000002,73.43229166666667,9.334895833333333,60.088541666666664,23.673437500000002,66.109375,5.991145833333333,8.776041666666666,1.2,0.0,0.0,0.0,0.0
2019-03-15,17.972395833333334,64.28125,11.105208333333332,0.041666666666666664,25.903645833333332,50.5625,14.862499999999999,0.0,27.378125,73.08333333333333,4.145833333333333,56.760416666666664,27.070833333333336,75.09375,8.227604166666667,37.760416666666664,25.4453125,53.026041666666664,8.127083333333333,46.229166666666664,0.0,0.0,2.0,0.0,0.0
2019-03-16,18.101041666666667,56.552083333333336,10.4359375,53.979166666666664,25.015104166666664,57.635416666666664,9.779166666666667,0.0,26.772395833333334,71.90625,7.3953125,22.921875,27.238020833333334,75.0,8.829166666666667,11.614583333333334,27.590104166666666,42.401041666666664,16.4140625,18.630208333333332,0.0,0.0,0.0,0.0,0.0
2019-03-17,20.16875,48.557291666666664,8.995833333333334,21.895833333333332,24.62291666666667,72.86458333333333,9.293750000000001,1.5416666666666667,25.933333333333334,77.71875,6.677604166666666,32.09375,27.077083333333334,70.36979166666667,11.444270833333334,58.916666666666664,24.841145833333332,49.651041666666664,6.9281250000000005,14.171875,0.0,0.0,27.2,3.9999999999999996,0.0
2019-03-18,20.675,49.614583333333336,6.983333333333333,39.333333333333336,25.324479166666666,62.0625,11.557812499999999,7.833333333333333,23.651041666666668,71.5625,8.224479166666667,63.671875,27.352604166666666,72.421875,12.583854166666667,18.078125,23.685937499999998,47.901041666666664,7.783854166666667,53.614583333333336,0.0,0.0,1.1999999999999997,0.0,0.0
2019-03-19,21.761458333333334,50.098958333333336,8.761979166666666,0.484375,25.325520833333332,62.385416666666664,9.4828125,8.041666666666666,25.017187500000002,74.109375,7.0203125,25.869791666666668,27.76770833333333,74.07291666666667,14.836458333333333,80.59375,23.077604166666664,58.583333333333336,7.695833333333333,34.28125,0.0,0.0,0.4,0.0,0.4
2019-03-20,23.269791666666666,46.901041666666664,14.457291666666668,16.364583333333332,24.883854166666666,78.71354166666667,9.671875,0.16666666666666666,26.323958333333334,79.04166666666667,6.813541666666667,20.557291666666668,27.934375,74.46875,16.031770833333333,18.630208333333332,22.175,68.984375,7.5234375,29.895833333333332,0.0,0.0,0.0,0.0,0.0
